,Lon_N,Lat_N,Lon_S,Lat_S
3180,155.592,56.1462,339.292,-72.4584
3181,155.537,56.1664,339.215,-72.4667
3182,155.482,56.1868,339.138,-72.475
3183,155.428,56.2074,339.06,-72.4834
3184,155.373,56.228,338.983,-72.4917
3185,155.319,56.2487,338.905,-72.5
3186,155.265,56.2695,338.828,-72.5084
3187,155.21,56.2905,338.75,-72.5168
3188,155.156,56.3115,338.673,-72.5252
3189,155.102,56.3327,338.595,-72.5336
3190,155.048,56.354,338.517,-72.542
3191,154.994,56.3754,338.44,-72.5504
3192,154.94,56.3969,338.362,-72.5588
3193,154.886,56.4185,338.284,-72.5672
3194,154.832,56.4402,338.206,-72.5757
3195,154.778,56.4621,338.128,-72.5842
3196,154.725,56.484,338.05,-72.5926
3197,154.671,56.506,337.972,-72.6011
3198,154.617,56.5282,337.894,-72.6096
3199,154.564,56.5504,337.816,-72.6181
3200,154.511,56.5728,337.738,-72.6267
3201,154.457,56.5953,337.659,-72.6352
3202,154.404,56.6179,337.581,-72.6438
3203,154.351,56.6405,337.503,-72.6523
3204,154.298,56.6633,337.424,-72.6609
3205,154.245,56.6862,337.346,-72.6695
3206,154.192,56.7092,337.268,-72.6781
3207,154.139,56.7323,337.189,-72.6867
3208,154.086,56.7556,337.111,-72.6953
3209,154.033,56.7789,337.032,-72.704
3210,153.98,56.8023,336.953,-72.7126
3211,153.928,56.8258,336.875,-72.7213
3212,153.875,56.8495,336.796,-72.7299
3213,153.823,56.8732,336.717,-72.7386
3214,153.77,56.897,336.638,-72.7473
3215,153.718,56.921,336.56,-72.756
3216,153.666,56.945,336.481,-72.7647
3217,153.614,56.9692,336.402,-72.7735
3218,153.562,56.9934,336.323,-72.7822
3219,153.51,57.0178,336.244,-72.791
3220,153.458,57.0422,336.165,-72.7998
3221,153.406,57.0668,336.085,-72.8085
3222,153.354,57.0914,336.006,-72.8173
3223,153.303,57.1162,335.927,-72.8261
3224,153.251,57.141,335.848,-72.835
3225,153.199,57.166,335.768,-72.8438
3226,153.148,57.191,335.689,-72.8526
3227,153.097,57.2162,335.61,-72.8615
3228,153.045,57.2414,335.53,-72.8704
3229,152.994,57.2668,335.451,-72.8793
3230,152.943,57.2922,335.371,-72.8881
3231,152.892,57.3178,335.291,-72.8971
3232,152.841,57.3434,335.212,-72.906
3233,152.79,57.3692,335.132,-72.9149
3234,152.739,57.395,335.052,-72.9239
3235,152.689,57.421,334.973,-72.9328
3236,152.638,57.447,334.893,-72.9418
3237,152.588,57.4731,334.813,-72.9508
3238,152.537,57.4993,334.733,-72.9598
3239,152.487,57.5257,334.653,-72.9688
3240,152.437,57.5521,334.573,-72.9778
3241,152.386,57.5786,334.493,-72.9869
3242,152.336,57.6052,334.413,-72.9959
3243,152.286,57.6319,334.333,-73.005
3244,152.236,57.6587,334.252,-73.0141
3245,152.187,57.6856,334.172,-73.0232
3246,152.137,57.7125,334.092,-73.0323
3247,152.087,57.7396,334.011,-73.0414
3248,152.038,57.7668,333.931,-73.0505
3249,151.988,57.794,333.851,-73.0597
3250,151.939,57.8214,333.77,-73.0688
3251,151.889,57.8488,333.69,-73.078
3252,151.84,57.8763,333.609,-73.0872
3253,151.791,57.9039,333.528,-73.0964
3254,151.742,57.9316,333.448,-73.1056
3255,151.693,57.9594,333.367,-73.1148
3256,151.644,57.9873,333.286,-73.124
3257,151.596,58.0153,333.205,-73.1333
3258,151.547,58.0433,333.124,-73.1425
3259,151.499,58.0715,333.044,-73.1518
3260,151.45,58.0997,332.963,-73.1611
3261,151.402,58.128,332.882,-73.1704
3262,151.354,58.1564,332.8,-73.1797
3263,151.305,58.1849,332.719,-73.1891
3264,151.257,58.2135,332.638,-73.1984
3265,151.209,58.2422,332.557,-73.2078
3266,151.161,58.2709,332.476,-73.2171
3267,151.114,58.2997,332.394,-73.2265
3268,151.066,58.3287,332.313,-73.2359
3269,151.018,58.3577,332.232,-73.2453
3270,150.971,58.3868,332.15,-73.2548
3271,150.924,58.4159,332.069,-73.2642
3272,150.876,58.4452,331.987,-73.2737
3273,150.829,58.4745,331.906,-73.2831
3274,150.782,58.5039,331.824,-73.2926
3275,150.735,58.5334,331.742,-73.3021
3276,150.688,58.563,331.661,-73.3116
3277,150.641,58.5926,331.579,-73.3212
3278,150.595,58.6224,331.497,-73.3307
3279,150.548,58.6522,331.415,-73.3402
3280,150.502,58.682,331.333,-73.3498
3281,150.455,58.712,331.251,-73.3594
3282,150.409,58.7421,331.169,-73.369
3283,150.363,58.7722,331.087,-73.3786
3284,150.317,58.8024,331.005,-73.3882
3285,150.271,58.8327,330.923,-73.3979
3286,150.225,58.863,330.841,-73.4075
3287,150.179,58.8935,330.759,-73.4172
3288,150.134,58.924,330.676,-73.4268
3289,150.088,58.9545,330.594,-73.4365
3290,150.043,58.9852,330.512,-73.4463
3291,149.997,59.0159,330.429,-73.456
3292,149.952,59.0467,330.347,-73.4657
3293,149.907,59.0776,330.264,-73.4755
3294,149.862,59.1085,330.182,-73.4852
3295,149.817,59.1396,330.099,-73.495
3296,149.772,59.1707,330.016,-73.5048
3297,149.728,59.2018,329.934,-73.5146
3298,149.683,59.233,329.851,-73.5244
3299,149.639,59.2643,329.768,-73.5343
3300,149.594,59.2957,329.685,-73.5441
3301,149.55,59.3272,329.602,-73.554
3302,149.506,59.3587,329.519,-73.5639
3303,149.462,59.3903,329.436,-73.5738
3304,149.418,59.4219,329.353,-73.5837
3305,149.374,59.4536,329.27,-73.5936
3306,149.331,59.4854,329.187,-73.6035
3307,149.287,59.5173,329.104,-73.6135
3308,149.244,59.5492,329.02,-73.6234
3309,149.2,59.5811,328.937,-73.6334
3310,149.157,59.6132,328.854,-73.6434
3311,149.114,59.6453,328.77,-73.6534
3312,149.071,59.6775,328.687,-73.6635
3313,149.028,59.7097,328.604,-73.6735
3314,148.985,59.742,328.52,-73.6835
3315,148.943,59.7744,328.436,-73.6936
3316,148.9,59.8068,328.353,-73.7037
3317,148.858,59.8393,328.269,-73.7138
3318,148.816,59.8718,328.185,-73.7239
3319,148.773,59.9044,328.102,-73.734
3320,148.731,59.9371,328.018,-73.7442
3321,148.689,59.9698,327.934,-73.7543
3322,148.648,60.0026,327.85,-73.7645
3323,148.606,60.0354,327.766,-73.7747
3324,148.564,60.0684,327.682,-73.7849
3325,148.523,60.1013,327.598,-73.7951
3326,148.482,60.1343,327.514,-73.8054
3327,148.44,60.1674,327.43,-73.8156
3328,148.399,60.2006,327.345,-73.8259
3329,148.358,60.2337,327.261,-73.8361
3330,148.317,60.267,327.177,-73.8464
3331,148.277,60.3003,327.093,-73.8567
3332,148.236,60.3336,327.008,-73.8671
3333,148.196,60.367,326.924,-73.8774
3334,148.155,60.4005,326.839,-73.8877
3335,148.115,60.434,326.755,-73.8981
3336,148.075,60.4676,326.67,-73.9085
3337,148.035,60.5012,326.585,-73.9189
3338,147.995,60.5349,326.501,-73.9293
3339,147.955,60.5686,326.416,-73.9397
3340,147.916,60.6024,326.331,-73.9502
3341,147.876,60.6362,326.246,-73.9606
3342,147.837,60.67,326.161,-73.9711
3343,147.797,60.7039,326.077,-73.9816
3344,147.758,60.7379,325.992,-73.9921
3345,147.719,60.7719,325.906,-74.0026
3346,147.68,60.806,325.821,-74.0132
3347,147.642,60.8401,325.736,-74.0237
3348,147.603,60.8742,325.651,-74.0343
3349,147.564,60.9084,325.566,-74.0448
3350,147.526,60.9427,325.481,-74.0555
3351,147.488,60.977,325.395,-74.0661
3352,147.45,61.0113,325.31,-74.0767
3353,147.412,61.0457,325.224,-74.0873
3354,147.374,61.0801,325.139,-74.098
3355,147.336,61.1145,325.054,-74.1087
3356,147.299,61.1491,324.968,-74.1193
3357,147.261,61.1836,324.882,-74.1301
3358,147.224,61.2182,324.797,-74.1408
3359,147.187,61.2528,324.711,-74.1515
3360,147.15,61.2875,324.625,-74.1623
3361,147.113,61.3222,324.539,-74.173
3362,147.076,61.3569,324.453,-74.1838
3363,147.039,61.3917,324.368,-74.1946
3364,147.003,61.4265,324.282,-74.2054
3365,146.966,61.4614,324.196,-74.2162
3366,146.93,61.4963,324.11,-74.2271
3367,146.894,61.5312,324.023,-74.2379
3368,146.858,61.5662,323.937,-74.2488
3369,146.822,61.6012,323.851,-74.2597
3370,146.786,61.6362,323.765,-74.2706
3371,146.75,61.6713,323.679,-74.2815
3372,146.715,61.7064,323.592,-74.2925
3373,146.68,61.7415,323.506,-74.3034
3374,146.644,61.7767,323.419,-74.3144
3375,146.609,61.8119,323.333,-74.3254
3376,146.574,61.8472,323.246,-74.3364
3377,146.54,61.8824,323.16,-74.3474
3378,146.505,61.9177,323.073,-74.3584
3379,146.47,61.9531,322.986,-74.3694
3380,146.436,61.9884,322.9,-74.3805
3381,146.402,62.0238,322.813,-74.3916
3382,146.368,62.0592,322.726,-74.4027
3383,146.334,62.0947,322.639,-74.4138
3384,146.3,62.1301,322.552,-74.4249
3385,146.266,62.1656,322.465,-74.4361
3386,146.233,62.2012,322.378,-74.4472
3387,146.199,62.2367,322.291,-74.4584
3388,146.166,62.2723,322.204,-74.4696
3389,146.133,62.3079,322.117,-74.4808
3390,146.1,62.3435,322.029,-74.492
3391,146.067,62.3792,321.942,-74.5032
3392,146.034,62.4149,321.855,-74.5145
3393,146.002,62.4505,321.767,-74.5257
3394,145.969,62.4863,321.68,-74.537
3395,145.937,62.522,321.592,-74.5483
3396,145.905,62.5578,321.505,-74.5596
3397,145.873,62.5936,321.417,-74.571
3398,145.841,62.6294,321.33,-74.5823
3399,145.809,62.6652,321.242,-74.5937
3400,145.777,62.701,321.154,-74.605
3401,145.746,62.7369,321.066,-74.6164
3402,145.715,62.7728,320.979,-74.6278
3403,145.683,62.8087,320.891,-74.6393
3404,145.652,62.8446,320.803,-74.6507
3405,145.622,62.8805,320.715,-74.6622
3406,145.591,62.9165,320.627,-74.6736
3407,145.56,62.9525,320.539,-74.6851
3408,145.53,62.9884,320.45,-74.6966
3409,145.499,63.0244,320.362,-74.7081
3410,145.469,63.0604,320.274,-74.7197
3411,145.439,63.0965,320.186,-74.7312
3412,145.409,63.1325,320.097,-74.7428
3413,145.38,63.1685,320.009,-74.7544
3414,145.35,63.2046,319.921,-74.766
3415,145.321,63.2407,319.832,-74.7776
3416,145.291,63.2768,319.743,-74.7892
3417,145.262,63.3129,319.655,-74.8009
3418,145.233,63.349,319.566,-74.8125
3419,145.204,63.3851,319.478,-74.8242
3420,145.175,63.4212,319.389,-74.8359
3421,145.147,63.4574,319.3,-74.8476
3422,145.118,63.4935,319.211,-74.8593
3423,145.09,63.5297,319.122,-74.8711
3424,145.062,63.5658,319.033,-74.8828
3425,145.034,63.602,318.944,-74.8946
3426,145.006,63.6382,318.855,-74.9064
3427,144.978,63.6744,318.766,-74.9182
3428,144.951,63.7105,318.677,-74.93
3429,144.923,63.7467,318.588,-74.9419
3430,144.896,63.7829,318.498,-74.9537
3431,144.869,63.8191,318.409,-74.9656
3432,144.842,63.8553,318.32,-74.9775
3433,144.815,63.8915,318.23,-74.9894
3434,144.789,63.9277,318.141,-75.0013
3435,144.762,63.9639,318.051,-75.0132
3436,144.736,64.0002,317.962,-75.0252
3437,144.709,64.0364,317.872,-75.0371
3438,144.683,64.0726,317.782,-75.0491
3439,144.657,64.1088,317.693,-75.0611
3440,144.632,64.145,317.603,-75.0731
3441,144.606,64.1812,317.513,-75.0852
3442,144.581,64.2174,317.423,-75.0972
3443,144.555,64.2536,317.333,-75.1092
3444,144.53,64.2898,317.243,-75.1213
3445,144.505,64.326,317.153,-75.1334
3446,144.48,64.3622,317.063,-75.1455
3447,144.455,64.3984,316.973,-75.1577
3448,144.431,64.4346,316.883,-75.1698
3449,144.406,64.4708,316.793,-75.1819
3450,144.382,64.507,316.702,-75.1941
3451,144.358,64.5432,316.612,-75.2063
3452,144.334,64.5793,316.521,-75.2185
3453,144.31,64.6155,316.431,-75.2307
3454,144.286,64.6516,316.34,-75.243
3455,144.263,64.6878,316.25,-75.2552
3456,144.239,64.7239,316.159,-75.2675
3457,144.216,64.7601,316.069,-75.2797
3458,144.193,64.7962,315.978,-75.292
3459,144.17,64.8323,315.887,-75.3044
3460,144.147,64.8684,315.796,-75.3167
3461,144.124,64.9045,315.705,-75.329
3462,144.102,64.9406,315.614,-75.3414
3463,144.08,64.9767,315.523,-75.3538
3464,144.057,65.0127,315.432,-75.3662
3465,144.035,65.0488,315.341,-75.3786
3466,144.013,65.0848,315.25,-75.391
3467,143.992,65.1208,315.159,-75.4034
3468,143.97,65.1568,315.068,-75.4159
3469,143.948,65.1928,314.976,-75.4283
3470,143.927,65.2288,314.885,-75.4408
3471,143.906,65.2648,314.794,-75.4533
3472,143.885,65.3007,314.702,-75.4659
3473,143.864,65.3367,314.611,-75.4784
3474,143.843,65.3726,314.519,-75.4909
3475,143.823,65.4085,314.427,-75.5035
3476,143.802,65.4444,314.336,-75.5161
3477,143.782,65.4803,314.244,-75.5287
3478,143.762,65.5161,314.152,-75.5413
3479,143.742,65.5519,314.06,-75.5539
3480,143.722,65.5878,313.968,-75.5666
3481,143.702,65.6236,313.876,-75.5792
3482,143.683,65.6593,313.784,-75.5919
3483,143.663,65.6951,313.692,-75.6046
3484,143.644,65.7308,313.6,-75.6173
3485,143.625,65.7665,313.508,-75.63
3486,143.606,65.8023,313.416,-75.6427
3487,143.587,65.8379,313.323,-75.6555
3488,143.569,65.8736,313.231,-75.6682
3489,143.55,65.9092,313.138,-75.681
3490,143.532,65.9448,313.046,-75.6938
3491,143.514,65.9804,312.953,-75.7066
3492,143.495,66.016,312.861,-75.7195
3493,143.478,66.0515,312.768,-75.7323
3494,143.46,66.087,312.676,-75.7452
3495,143.442,66.1225,312.583,-75.758
3496,143.425,66.158,312.49,-75.7709
3497,143.407,66.1934,312.397,-75.7838
3498,143.39,66.2288,312.304,-75.7967
3499,143.373,66.2642,312.211,-75.8097
3500,143.356,66.2996,312.118,-75.8226
3501,143.339,66.3349,312.025,-75.8356
3502,143.323,66.3702,311.932,-75.8486
3503,143.306,66.4055,311.839,-75.8616
3504,143.29,66.4407,311.745,-75.8746
3505,143.274,66.4759,311.652,-75.8876
3506,143.258,66.5111,311.559,-75.9006
3507,143.242,66.5463,311.465,-75.9137
3508,143.226,66.5814,311.372,-75.9268
3509,143.211,66.6165,311.278,-75.9398
3510,143.195,66.6516,311.185,-75.9529
3511,143.18,66.6866,311.091,-75.9661
3512,143.165,66.7217,310.997,-75.9792
3513,143.15,66.7566,310.904,-75.9923
3514,143.135,66.7916,310.81,-76.0055
3515,143.12,66.8265,310.716,-76.0187
3516,143.105,66.8614,310.622,-76.0319
3517,143.091,66.8962,310.528,-76.0451
3518,143.077,66.931,310.434,-76.0583
3519,143.063,66.9658,310.34,-76.0715
3520,143.049,67.0006,310.245,-76.0848
3521,143.035,67.0353,310.151,-76.098
3522,143.021,67.07,310.057,-76.1113
3523,143.007,67.1046,309.962,-76.1246
3524,142.994,67.1392,309.868,-76.1379
3525,142.98,67.1738,309.773,-76.1512
3526,142.967,67.2083,309.679,-76.1646
3527,142.954,67.2429,309.584,-76.1779
3528,142.941,67.2773,309.49,-76.1913
3529,142.929,67.3117,309.395,-76.2047
3530,142.916,67.3461,309.3,-76.2181
3531,142.903,67.3805,309.205,-76.2315
3532,142.891,67.4148,309.11,-76.2449
3533,142.879,67.4491,309.015,-76.2583
3534,142.867,67.4833,308.92,-76.2718
3535,142.855,67.5175,308.825,-76.2853
3536,142.843,67.5517,308.73,-76.2987
3537,142.831,67.5858,308.635,-76.3122
3538,142.82,67.6199,308.539,-76.3257
3539,142.808,67.6539,308.444,-76.3393
3540,142.797,67.6879,308.349,-76.3528
3541,142.786,67.7219,308.253,-76.3664
3542,142.775,67.7558,308.158,-76.3799
3543,142.764,67.7897,308.062,-76.3935
3544,142.753,67.8235,307.966,-76.4071
3545,142.743,67.8573,307.871,-76.4207
3546,142.732,67.8911,307.775,-76.4343
3547,142.722,67.9248,307.679,-76.448
3548,142.712,67.9585,307.583,-76.4616
3549,142.701,67.9921,307.487,-76.4753
3550,142.691,68.0257,307.391,-76.489
3551,142.682,68.0592,307.295,-76.5027
3552,142.672,68.0927,307.199,-76.5164
3553,142.662,68.1262,307.103,-76.5301
3554,142.653,68.1596,307.006,-76.5438
3555,142.644,68.193,306.91,-76.5576
3556,142.634,68.2263,306.813,-76.5713
3557,142.625,68.2596,306.717,-76.5851
3558,142.616,68.2928,306.62,-76.5989
3559,142.608,68.326,306.524,-76.6127
3560,142.599,68.3591,306.427,-76.6265
3561,142.59,68.3922,306.33,-76.6404
3562,142.582,68.4252,306.233,-76.6542
3563,142.573,68.4582,306.137,-76.6681
3564,142.565,68.4912,306.04,-76.6819
3565,142.557,68.5241,305.943,-76.6958
3566,142.549,68.557,305.845,-76.7097
3567,142.541,68.5898,305.748,-76.7236
3568,142.534,68.6226,305.651,-76.7375
3569,142.526,68.6553,305.554,-76.7515
3570,142.519,68.6879,305.456,-76.7654
3571,142.511,68.7206,305.359,-76.7794
3572,142.504,68.7531,305.261,-76.7934
3573,142.497,68.7857,305.164,-76.8074
3574,142.49,68.8181,305.066,-76.8214
3575,142.483,68.8506,304.969,-76.8354
3576,142.476,68.8829,304.871,-76.8494
3577,142.47,68.9153,304.773,-76.8634
3578,142.463,68.9475,304.675,-76.8775
3579,142.457,68.9798,304.577,-76.8916
3580,142.45,69.0119,304.479,-76.9056
3581,142.444,69.0441,304.381,-76.9197
3582,142.438,69.0762,304.283,-76.9338
3583,142.432,69.1082,304.184,-76.948
3584,142.426,69.1402,304.086,-76.9621
3585,142.42,69.1721,303.988,-76.9762
3586,142.415,69.204,303.889,-76.9904
3587,142.409,69.2358,303.791,-77.0046
3588,142.404,69.2676,303.692,-77.0187
3589,142.398,69.2993,303.593,-77.0329
3590,142.393,69.331,303.495,-77.0471
3591,142.388,69.3626,303.396,-77.0613
3592,142.383,69.3941,303.297,-77.0756
3593,142.378,69.4257,303.198,-77.0898
3594,142.373,69.4571,303.099,-77.1041
3595,142.368,69.4885,303,-77.1183
3596,142.364,69.5199,302.901,-77.1326
3597,142.359,69.5512,302.801,-77.1469
3598,142.355,69.5824,302.702,-77.1612
3599,142.35,69.6136,302.603,-77.1755
